algoritmo,distribuicao,n,rep,bins,lower_bound,razao_vs_lb,tempo_us,soma_tamanhos
NF,uniforme_continua,8000,2,5379,0,0.000000,267.5,4046.241034
FF,uniforme_continua,8000,2,4183,0,0.000000,345217.9,4046.241034
BF,uniforme_continua,8000,2,4143,0,0.000000,442679.4,4046.241034
FFD,uniforme_continua,8000,2,4077,0,0.000000,380954.5,4046.241034
BFD,uniforme_continua,8000,2,4077,0,0.000000,636428.5,4046.241034
NF,uniforme_continua,8000,3,5291,0,0.000000,277.7,3982.308846
FF,uniforme_continua,8000,3,4115,0,0.000000,340740.9,3982.308846
BF,uniforme_continua,8000,3,4071,0,0.000000,436386.7,3982.308846
FFD,uniforme_continua,8000,3,4018,0,0.000000,369796.8,3982.308846
BFD,uniforme_continua,8000,3,4018,0,0.000000,633089.4,3982.308846
NF,uniforme_continua,8000,4,5297,0,0.000000,273.1,3968.882845
FF,uniforme_continua,8000,4,4085,0,0.000000,340538.7,3968.882845
BF,uniforme_continua,8000,4,4042,0,0.000000,431675.6,3968.882845
FFD,uniforme_continua,8000,4,3978,0,0.000000,371951.1,3968.882845
BFD,uniforme_continua,8000,4,3977,0,0.000000,623006.8,3968.882845
NF,uniforme_continua,8000,5,5365,0,0.000000,272.1,4015.594672
FF,uniforme_continua,8000,5,4152,0,0.000000,342054.0,4015.594672
BF,uniforme_continua,8000,5,4099,0,0.000000,437843.7,4015.594672
FFD,uniforme_continua,8000,5,4060,0,0.000000,376451.0,4015.594672
BFD,uniforme_continua,8000,5,4060,0,0.000000,637385.8,4015.594672
NF,uniforme_continua,8000,6,5319,0,0.000000,274.7,4003.846097
FF,uniforme_continua,8000,6,4124,0,0.000000,341265.1,4003.846097
BF,uniforme_continua,8000,6,4084,0,0.000000,435763.1,4003.846097
FFD,uniforme_continua,8000,6,4026,0,0.000000,374237.3,4003.846097
BFD,uniforme_continua,8000,6,4026,0,0.000000,629369.9,4003.846097
NF,uniforme_continua,8000,7,5292,0,0.000000,265.9,3959.282687
FF,uniforme_continua,8000,7,4077,0,0.000000,337964.3,3959.282687
BF,uniforme_continua,8000,7,4039,0,0.000000,430615.4,3959.282687
FFD,uniforme_continua,8000,7,3973,0,0.000000,369433.6,3959.282687
BFD,uniforme_continua,8000,7,3973,0,0.000000,624387.5,3959.282687
NF,uniforme_continua,8000,8,5367,0,0.000000,268.4,4033.729106
FF,uniforme_continua,8000,8,4152,0,0.000000,346053.9,4033.729106
BF,uniforme_continua,8000,8,4103,0,0.000000,443883.6,4033.729106
FFD,uniforme_continua,8000,8,4068,0,0.000000,377702.2,4033.729106
BFD,uniforme_continua,8000,8,4068,0,0.000000,636347.2,4033.729106
NF,uniforme_continua,8000,9,5359,0,0.000000,276.1,4030.993342
FF,uniforme_continua,8000,9,4173,0,0.000000,343639.8,4030.993342
BF,uniforme_continua,8000,9,4124,0,0.000000,440633.1,4030.993342
FFD,uniforme_continua,8000,9,4090,0,0.000000,375680.1,4030.993342
BFD,uniforme_continua,8000,9,4090,0,0.000000,647595.3,4030.993342
NF,uniforme_discreta_100,1000,0,670,0,0.000000,33.8,506.850000
FF,uniforme_discreta_100,1000,0,530,0,0.000000,5058.2,506.850000
BF,uniforme_discreta_100,1000,0,521,0,0.000000,6274.1,506.850000
FFD,uniforme_discreta_100,1000,0,513,0,0.000000,5743.3,506.850000
BFD,uniforme_discreta_100,1000,0,513,0,0.000000,9012.8,506.850000
NF,uniforme_discreta_100,1000,1,656,0,0.000000,33.0,497.930000
FF,uniforme_discreta_100,1000,1,523,0,0.000000,4986.9,497.930000
BF,uniforme_discreta_100,1000,1,516,0,0.000000,6207.5,497.930000
FFD,uniforme_discreta_100,1000,1,501,0,0.000000,5690.2,497.930000
BFD,uniforme_discreta_100,1000,1,501,0,0.000000,8911.5,497.930000
NF,uniforme_discreta_100,1000,2,666,0,0.000000,33.8,498.890000
FF,uniforme_discreta_100,1000,2,526,0,0.000000,4988.4,498.890000
BF,uniforme_discreta_100,1000,2,517,0,0.000000,6241.4,498.890000
FFD,uniforme_discreta_100,1000,2,506,0,0.000000,5664.4,498.890000
BFD,uniforme_discreta_100,1000,2,506,0,0.000000,9156.2,498.890000
NF,uniforme_discreta_100,1000,3,680,0,0.000000,33.1,510.980000
FF,uniforme_discreta_100,1000,3,542,0,0.000000,5041.9,510.980000
BF,uniforme_discreta_100,1000,3,538,0,0.000000,6762.3,510.980000
FFD,uniforme_discreta_100,1000,3,526,0,0.000000,5934.9,510.980000
BFD,uniforme_discreta_100,1000,3,526,0,0.000000,9394.8,510.980000
NF,uniforme_discreta_100,1000,4,685,0,0.000000,36.5,516.900000
FF,uniforme_discreta_100,1000,4,542,0,0.000000,5173.7,516.900000
BF,uniforme_discreta_100,1000,4,537,0,0.000000,6371.0,516.900000
FFD,uniforme_discreta_100,1000,4,523,0,0.000000,5951.0,516.900000
BFD,uniforme_discreta_100,1000,4,523,0,0.000000,9471.1,516.900000
NF,uniforme_discreta_100,1000,5,681,0,0.000000,33.7,505.140000
FF,uniforme_discreta_100,1000,5,535,0,0.000000,5099.6,505.140000
BF,uniforme_discreta_100,1000,5,529,0,0.000000,6433.0,505.140000
FFD,uniforme_discreta_100,1000,5,511,0,0.000000,5748.7,505.140000
BFD,uniforme_discreta_100,1000,5,511,0,0.000000,9198.3,505.140000
NF,uniforme_discreta_100,1000,6,662,0,0.000000,34.1,493.550000
FF,uniforme_discreta_100,1000,6,521,0,0.000000,4913.0,493.550000
BF,uniforme_discreta_100,1000,6,512,0,0.000000,6110.3,493.550000
FFD,uniforme_discreta_100,1000,6,504,0,0.000000,5524.3,493.550000
BFD,uniforme_discreta_100,1000,6,504,0,0.000000,9084.3,493.550000
NF,uniforme_discreta_100,1000,7,655,0,0.000000,33.8,496.260000
FF,uniforme_discreta_100,1000,7,522,0,0.000000,4917.1,496.260000
BF,uniforme_discreta_100,1000,7,516,0,0.000000,6057.1,496.260000
FFD,uniforme_discreta_100,1000,7,500,0,0.000000,5607.9,496.260000
BFD,uniforme_discreta_100,1000,7,500,0,0.000000,8946.3,496.260000
NF,uniforme_discreta_100,1000,8,678,0,0.000000,33.0,512.420000
FF,uniforme_discreta_100,1000,8,540,0,0.000000,5030.0,512.420000
BF,uniforme_discreta_100,1000,8,532,0,0.000000,6251.2,512.420000
FFD,uniforme_discreta_100,1000,8,521,0,0.000000,5809.1,512.420000
BFD,uniforme_discreta_100,1000,8,521,0,0.000000,9360.2,512.420000
NF,uniforme_discreta_100,1000,9,667,0,0.000000,41.0,504.850000
FF,uniforme_discreta_100,1000,9,531,0,0.000000,5167.6,504.850000
BF,uniforme_discreta_100,1000,9,524,0,0.000000,6189.3,504.850000
FFD,uniforme_discreta_100,1000,9,508,0,0.000000,5782.8,504.850000
BFD,uniforme_discreta_100,1000,9,508,0,0.000000,9055.8,504.850000
NF,uniforme_discreta_100,16000,0,10758,0,0.000000,555.2,8077.530000
FF,uniforme_discreta_100,16000,0,8221,0,0.000000,1411389.4,8077.530000
BF,uniforme_discreta_100,16000,0,8148,0,0.000000,1755560.0,8077.530000
FFD,uniforme_discreta_100,16000,0,8094,0,0.000000,1519542.6,8077.530000
BFD,uniforme_discreta_100,16000,0,8094,0,0.000000,2543559.0,8077.530000
NF,uniforme_discreta_100,16000,1,10646,0,0.000000,549.2,8036.450000
FF,uniforme_discreta_100,16000,1,8190,0,0.000000,1406972.7,8036.450000
BF,uniforme_discreta_100,16000,1,8124,0,0.000000,1735117.4,8036.450000
FFD,uniforme_discreta_100,16000,1,8040,0,0.000000,1514947.9,8036.450000
BFD,uniforme_discreta_100,16000,1,8040,0,0.000000,2528765.8,8036.450000
NF,uniforme_discreta_100,16000,2,10627,0,0.000000,538.9,8013.370000
FF,uniforme_discreta_100,16000,2,8179,0,0.000000,1398159.4,8013.370000
BF,uniforme_discreta_100,16000,2,8111,0,0.000000,1725877.6,8013.370000
FFD,uniforme_discreta_100,16000,2,8029,0,0.000000,1505379.4,8013.370000
BFD,uniforme_discreta_100,16000,2,8029,0,0.000000,2537185.0,8013.370000
NF,uniforme_discreta_100,16000,3,10826,0,0.000000,550.2,8146.350000
FF,uniforme_discreta_100,16000,3,8332,0,0.000000,1420040.3,8146.350000
BF,uniforme_discreta_100,16000,3,8276,0,0.000000,1779085.4,8146.350000
FFD,uniforme_discreta_100,16000,3,8209,0,0.000000,1542794.0,8146.350000
BFD,uniforme_discreta_100,16000,3,8209,0,0.000000,2569932.1,8146.350000
NF,uniforme_discreta_100,16000,4,10715,0,0.000000,608.8,8078.740000
FF,uniforme_discreta_100,16000,4,8235,0,0.000000,1408571.7,8078.740000
BF,uniforme_discreta_100,16000,4,8159,0,0.000000,1758348.9,8078.740000
FFD,uniforme_discreta_100,16000,4,8096,0,0.000000,1522994.6,8078.740000
BFD,uniforme_discreta_100,16000,4,8096,0,0.000000,2544044.5,8078.740000
NF,uniforme_discreta_100,16000,5,10787,0,0.000000,561.4,8121.580000
FF,uniforme_discreta_100,16000,5,8292,0,0.000000,1420347.9,8121.580000
BF,uniforme_discreta_100,16000,5,8229,0,0.000000,1774820.1,8121.580000
FFD,uniforme_discreta_100,16000,5,8164,0,0.000000,1540295.1,8121.580000
BFD,uniforme_discreta_100,16000,5,8164,0,0.000000,2562006.0,8121.580000
NF,uniforme_discreta_100,16000,6,10708,0,0.000000,553.6,8073.810000
FF,uniforme_discreta_100,16000,6,8240,0,0.000000,1421406.5,8073.810000
BF,uniforme_discreta_100,16000,6,8182,0,0.000000,1755664.0,8073.810000
FFD,uniforme_discreta_100,16000,6,8091,0,0.000000,1522958.7,8073.810000
BFD,uniforme_discreta_100,16000,6,8091,0,0.000000,2547503.3,8073.810000
NF,uniforme_discreta_100,16000,7,10715,0,0.000000,553.5,8071.690000
FF,uniforme_discreta_100,16000,7,8222,0,0.000000,1407512.8,8071.690000
BF,uniforme_discreta_100,16000,7,8144,0,0.000000,1756304.9,8071.690000
FFD,uniforme_discreta_100,16000,7,8082,0,0.000000,1526006.0,8071.690000
BFD,uniforme_discreta_100,16000,7,8082,0,0.000000,2543093.8,8071.690000
NF,uniforme_discreta_100,16000,8,10821,0,0.000000,568.3,8163.390000
FF,uniforme_discreta_100,16000,8,8372,0,0.000000,1425451.9,8163.390000
BF,uniforme_discreta_100,16000,8,8322,0,0.000000,1806239.2,8163.390000
FFD,uniforme_discreta_100,16000,8,8263,0,0.000000,1553435.2,8163.390000
BFD,uniforme_discreta_100,16000,8,8263,0,0.000000,2579731.8,8163.390000
NF,uniforme_discreta_100,16000,9,10751,0,0.000000,551.7,8103.390000
FF,uniforme_discreta_100,16000,9,8262,0,0.000000,1404222.1,8103.390000
BF,uniforme_discreta_100,16000,9,8183,0,0.000000,1766637.5,8103.390000
FFD,uniforme_discreta_100,16000,9,8135,0,0.000000,1528008.8,8103.390000
BFD,uniforme_discreta_100,16000,9,8135,0,0.000000,2559755.6,8103.390000
NF,uniforme_discreta_100,2000,0,1357,0,0.000000,66.6,1012.250000
FF,uniforme_discreta_100,2000,0,1058,0,0.000000,20717.8,1012.250000
BF,uniforme_discreta_100,2000,0,1041,0,0.000000,26585.5,1012.250000
FFD,uniforme_discreta_100,2000,0,1023,0,0.000000,23225.5,1012.250000
BFD,uniforme_discreta_100,2000,0,1023,0,0.000000,38502.8,1012.250000
NF,uniforme_discreta_100,2000,1,1336,0,0.000000,88.4,1004.090000
FF,uniforme_discreta_100,2000,1,1047,0,0.000000,20796.6,1004.090000
BF,uniforme_discreta_100,2000,1,1035,0,0.000000,27057.9,1004.090000
FFD,uniforme_discreta_100,2000,1,1014,0,0.000000,23145.6,1004.090000
BFD,uniforme_discreta_100,2000,1,1014,0,0.000000,38312.0,1004.090000
NF,uniforme_discreta_100,2000,2,1331,0,0.000000,69.1,1008.190000
FF,uniforme_discreta_100,2000,2,1053,0,0.000000,20372.4,1008.190000
BF,uniforme_discreta_100,2000,2,1047,0,0.000000,26289.4,1008.190000
FFD,uniforme_discreta_100,2000,2,1018,0,0.000000,23381.3,1008.190000
BFD,uniforme_discreta_100,2000,2,1018,0,0.000000,38172.6,1008.190000
NF,uniforme_discreta_100,2000,3,1341,0,0.000000,91.4,1010.410000
FF,uniforme_discreta_100,2000,3,1056,0,0.000000,21074.0,1010.410000
BF,uniforme_discreta_100,2000,3,1046,0,0.000000,27095.1,1010.410000
FFD,uniforme_discreta_100,2000,3,1017,0,0.000000,23236.6,1010.410000
BFD,uniforme_discreta_100,2000,3,1017,0,0.000000,38110.4,1010.410000
NF,uniforme_discreta_100,2000,4,1352,0,0.000000,68.3,1022.840000
FF,uniforme_discreta_100,2000,4,1071,0,0.000000,20849.6,1022.840000
BF,uniforme_discreta_100,2000,4,1059,0,0.000000,26580.5,1022.840000
FFD,uniforme_discreta_100,2000,4,1034,0,0.000000,23699.3,1022.840000
BFD,uniforme_discreta_100,2000,4,1034,0,0.000000,38647.9,1022.840000
NF,uniforme_discreta_100,2000,5,1343,0,0.000000,68.2,1018.970000
FF,uniforme_discreta_100,2000,5,1058,0,0.000000,21080.8,1018.970000
BF,uniforme_discreta_100,2000,5,1047,0,0.000000,27456.3,1018.970000
FFD,uniforme_discreta_100,2000,5,1032,0,0.000000,24039.3,1018.970000
BFD,uniforme_discreta_100,2000,5,1032,0,0.000000,38354.5,1018.970000
NF,uniforme_discreta_100,2000,6,1321,0,0.000000,70.7,991.680000
FF,uniforme_discreta_100,2000,6,1032,0,0.000000,20376.4,991.680000
BF,uniforme_discreta_100,2000,6,1020,0,0.000000,25344.7,991.680000
FFD,uniforme_discreta_100,2000,6,994,0,0.000000,23070.3,991.680000
BFD,uniforme_discreta_100,2000,6,994,0,0.000000,37231.7,991.680000
NF,uniforme_discreta_100,2000,7,1377,0,0.000000,87.2,1029.310000
FF,uniforme_discreta_100,2000,7,1075,0,0.000000,21118.6,1029.310000
BF,uniforme_discreta_100,2000,7,1061,0,0.000000,27597.6,1029.310000
FFD,uniforme_discreta_100,2000,7,1043,0,0.000000,23930.1,1029.310000
BFD,uniforme_discreta_100,2000,7,1043,0,0.000000,39009.4,1029.310000
NF,uniforme_discreta_100,2000,8,1344,0,0.000000,67.0,1015.410000
FF,uniforme_discreta_100,2000,8,1059,0,0.000000,20800.4,1015.410000
BF,uniforme_discreta_100,2000,8,1047,0,0.000000,26334.2,1015.410000
FFD,uniforme_discreta_100,2000,8,1026,0,0.000000,23563.6,1015.410000
BFD,uniforme_discreta_100,2000,8,1026,0,0.000000,37979.8,1015.410000
NF,uniforme_discreta_100,2000,9,1310,0,0.000000,67.9,985.980000
FF,uniforme_discreta_100,2000,9,1026,0,0.000000,20159.2,985.980000
BF,uniforme_discreta_100,2000,9,1013,0,0.000000,25389.1,985.980000
FFD,uniforme_discreta_100,2000,9,988,0,0.000000,23093.2,985.980000
BFD,uniforme_discreta_100,2000,9,988,0,0.000000,36895.8,985.980000
NF,uniforme_discreta_100,4000,0,2698,0,0.000000,134.7,2053.250000
FF,uniforme_discreta_100,4000,0,2138,0,0.000000,86079.0,2053.250000
BF,uniforme_discreta_100,4000,0,2121,0,0.000000,111499.5,2053.250000
FFD,uniforme_discreta_100,4000,0,2091,0,0.000000,96795.7,2053.250000
BFD,uniforme_discreta_100,4000,0,2091,0,0.000000,159527.7,2053.250000
NF,uniforme_discreta_100,4000,1,2711,0,0.000000,147.6,2035.300000
FF,uniforme_discreta_100,4000,1,2103,0,0.000000,86196.6,2035.300000
BF,uniforme_discreta_100,4000,1,2078,0,0.000000,110943.2,2035.300000
FFD,uniforme_discreta_100,4000,1,2057,0,0.000000,95266.8,2035.300000
BFD,uniforme_discreta_100,4000,1,2057,0,0.000000,158187.1,2035.300000
NF,uniforme_discreta_100,4000,2,2679,0,0.000000,169.8,2019.450000
FF,uniforme_discreta_100,4000,2,2081,0,0.000000,85813.1,2019.450000
BF,uniforme_discreta_100,4000,2,2060,0,0.000000,108586.3,2019.450000
FFD,uniforme_discreta_100,4000,2,2032,0,0.000000,95442.1,2019.450000
BFD,uniforme_discreta_100,4000,2,2032,0,0.000000,156110.1,2019.450000
NF,uniforme_discreta_100,4000,3,2683,0,0.000000,153.1,2020.030000
FF,uniforme_discreta_100,4000,3,2108,0,0.000000,85303.3,2020.030000
BF,uniforme_discreta_100,4000,3,2087,0,0.000000,110490.2,2020.030000
FFD,uniforme_discreta_100,4000,3,2051,0,0.000000,94038.3,2020.030000
BFD,uniforme_discreta_100,4000,3,2051,0,0.000000,158412.3,2020.030000
NF,uniforme_discreta_100,4000,4,2683,0,0.000000,177.8,2025.940000
FF,uniforme_discreta_100,4000,4,2101,0,0.000000,85733.8,2025.940000
BF,uniforme_discreta_100,4000,4,2083,0,0.000000,108175.8,2025.940000
FFD,uniforme_discreta_100,4000,4,2045,0,0.000000,95001.3,2025.940000
BFD,uniforme_discreta_100,4000,4,2045,0,0.000000,156605.8,2025.940000
NF,uniforme_discreta_100,4000,5,2652,0,0.000000,149.1,2009.770000
FF,uniforme_discreta_100,4000,5,2067,0,0.000000,85711.8,2009.770000
BF,uniforme_discreta_100,4000,5,2049,0,0.000000,107166.8,2009.770000
FFD,uniforme_discreta_100,4000,5,2015,0,0.000000,95555.9,2009.770000
BFD,uniforme_discreta_100,4000,5,2015,0,0.000000,154298.9,2009.770000
NF,uniforme_discreta_100,4000,6,2637,0,0.000000,181.7,1979.970000
FF,uniforme_discreta_100,4000,6,2035,0,0.000000,84205.8,1979.970000
BF,uniforme_discreta_100,4000,6,2013,0,0.000000,105846.4,1979.970000
FFD,uniforme_discreta_100,4000,6,1984,0,0.000000,92298.2,1979.970000
BFD,uniforme_discreta_100,4000,6,1984,0,0.000000,152872.3,1979.970000
NF,uniforme_discreta_100,4000,7,2645,0,0.000000,168.4,1993.740000
FF,uniforme_discreta_100,4000,7,2051,0,0.000000,84397.4,1993.740000
BF,uniforme_discreta_100,4000,7,2031,0,0.000000,105630.5,1993.740000
FFD,uniforme_discreta_100,4000,7,2003,0,0.000000,93344.9,1993.740000
BFD,uniforme_discreta_100,4000,7,2003,0,0.000000,154396.9,1993.740000
NF,uniforme_discreta_100,4000,8,2664,0,0.000000,179.6,1999.830000
FF,uniforme_discreta_100,4000,8,2071,0,0.000000,85115.7,1999.830000
BF,uniforme_discreta_100,4000,8,2050,0,0.000000,108551.2,1999.830000
FFD,uniforme_discreta_100,4000,8,2030,0,0.000000,92606.0,1999.830000
BFD,uniforme_discreta_100,4000,8,2030,0,0.000000,156938.9,1999.830000
NF,uniforme_discreta_100,4000,9,2760,0,0.000000,141.3,2076.880000
FF,uniforme_discreta_100,4000,9,2150,0,0.000000,88327.7,2076.880000
BF,uniforme_discreta_100,4000,9,2126,0,0.000000,113346.7,2076.880000
FFD,uniforme_discreta_100,4000,9,2104,0,0.000000,99116.5,2076.880000
BFD,uniforme_discreta_100,4000,9,2104,0,0.000000,160368.3,2076.880000
NF,uniforme_discreta_100,8000,0,5381,0,0.000000,267.4,4089.500000
FF,uniforme_discreta_100,8000,0,4199,0,0.000000,350953.9,4089.500000
BF,uniforme_discreta_100,8000,0,4162,0,0.000000,444865.8,4089.500000
FFD,uniforme_discreta_100,8000,0,4123,0,0.000000,388204.2,4089.500000
BFD,uniforme_discreta_100,8000,0,4123,0,0.000000,641032.0,4089.500000
NF,uniforme_discreta_100,8000,1,5386,0,0.000000,279.9,4061.360000
FF,uniforme_discreta_100,8000,1,4174,0,0.000000,348785.7,4061.360000
BF,uniforme_discreta_100,8000,1,4139,0,0.000000,444156.1,4061.360000
FFD,uniforme_discreta_100,8000,1,4112,0,0.000000,382612.0,4061.360000
BFD,uniforme_discreta_100,8000,1,4112,0,0.000000,639030.8,4061.360000
NF,uniforme_discreta_100,8000,2,5364,0,0.000000,290.8,4028.650000
FF,uniforme_discreta_100,8000,2,4130,0,0.000000,347657.4,4028.650000
BF,uniforme_discreta_100,8000,2,4093,0,0.000000,438010.4,4028.650000
FFD,uniforme_discreta_100,8000,2,4034,0,0.000000,380478.7,4028.650000
BFD,uniforme_discreta_100,8000,2,4034,0,0.000000,629220.1,4028.650000
NF,uniforme_discreta_100,8000,3,5277,0,0.000000,280.7,3986.870000
FF,uniforme_discreta_100,8000,3,4079,0,0.000000,342755.2,3986.870000
BF,uniforme_discreta_100,8000,3,4039,0,0.000000,437726.2,3986.870000
FFD,uniforme_discreta_100,8000,3,3994,0,0.000000,374155.7,3986.870000
BFD,uniforme_discreta_100,8000,3,3994,0,0.000000,624984.2,3986.870000
NF,uniforme_discreta_100,8000,4,5367,0,0.000000,278.2,4036.210000
FF,uniforme_discreta_100,8000,4,4138,0,0.000000,346103.0,4036.210000
BF,uniforme_discreta_100,8000,4,4103,0,0.000000,439281.9,4036.210000
FFD,uniforme_discreta_100,8000,4,4052,0,0.000000,379298.4,4036.210000
BFD,uniforme_discreta_100,8000,4,4052,0,0.000000,630848.4,4036.210000
NF,uniforme_discreta_100,8000,5,5326,0,0.000000,276.3,4015.550000
FF,uniforme_discreta_100,8000,5,4124,0,0.000000,341791.7,4015.550000
BF,uniforme_discreta_100,8000,5,4084,0,0.000000,436201.0,4015.550000
FFD,uniforme_discreta_100,8000,5,4040,0,0.000000,374577.8,4015.550000
BFD,uniforme_discreta_100,8000,5,4040,0,0.000000,632099.4,4015.550000
NF,uniforme_discreta_100,8000,6,5329,0,0.000000,281.6,4021.170000
FF,uniforme_discreta_100,8000,6,4128,0,0.000000,347191.5,4021.170000
BF,uniforme_discreta_100,8000,6,4089,0,0.000000,436695.3,4021.170000
FFD,uniforme_discreta_100,8000,6,4038,0,0.000000,378832.1,4021.170000
BFD,uniforme_discreta_100,8000,6,4038,0,0.000000,628359.9,4021.170000
NF,uniforme_discreta_100,8000,7,5314,0,0.000000,279.2,4016.320000
FF,uniforme_discreta_100,8000,7,4114,0,0.000000,344483.3,4016.320000
BF,uniforme_discreta_100,8000,7,4061,0,0.000000,435226.7,4016.320000
FFD,uniforme_discreta_100,8000,7,4025,0,0.000000,379047.1,4016.320000
BFD,uniforme_discreta_100,8000,7,4025,0,0.000000,626823.7,4016.320000
NF,uniforme_discreta_100,8000,8,5406,0,0.000000,276.9,4059.680000
FF,uniforme_discreta_100,8000,8,4174,0,0.000000,350084.5,4059.680000
BF,uniforme_discreta_100,8000,8,4132,0,0.000000,439025.2,4059.680000
FFD,uniforme_discreta_100,8000,8,4094,0,0.000000,391065.6,4059.680000
BFD,uniforme_discreta_100,8000,8,4094,0,0.000000,637150.3,4059.680000
NF,uniforme_discreta_100,8000,9,5371,0,0.000000,279.9,4039.000000
FF,uniforme_discreta_100,8000,9,4139,0,0.000000,348938.2,4039.000000
BF,uniforme_discreta_100,8000,9,4096,0,0.000000,439594.7,4039.000000
FFD,uniforme_discreta_100,8000,9,4050,0,0.000000,380382.1,4039.000000
BFD,uniforme_discreta_100,8000,9,4050,0,0.000000,633022.0,4039.000000
