algoritmo,distribuicao,n,rep,bins,lower_bound,razao_vs_lb,tempo_us,soma_tamanhos
FF,uniforme_discreta_100,4000,3,2108,0,0.000000,1543,2020.03
BF,uniforme_discreta_100,4000,3,2087,0,0.000000,2740,2020.03
FFD,uniforme_discreta_100,4000,3,2051,0,0.000000,1826,2020.03
BFD,uniforme_discreta_100,4000,3,2051,0,0.000000,3075,2020.03
NF,uniforme_discreta_100,4000,4,2683,0,0.000000,13,2025.94
FF,uniforme_discreta_100,4000,4,2101,0,0.000000,1549,2025.94
BF,uniforme_discreta_100,4000,4,2083,0,0.000000,2654,2025.94
FFD,uniforme_discreta_100,4000,4,2045,0,0.000000,1833,2025.94
BFD,uniforme_discreta_100,4000,4,2045,0,0.000000,2945,2025.94
NF,uniforme_discreta_100,4000,5,2652,0,0.000000,13,2009.77
FF,uniforme_discreta_100,4000,5,2067,0,0.000000,1550,2009.77
BF,uniforme_discreta_100,4000,5,2049,0,0.000000,2539,2009.77
FFD,uniforme_discreta_100,4000,5,2015,0,0.000000,1846,2009.77
BFD,uniforme_discreta_100,4000,5,2015,0,0.000000,2765,2009.77
NF,uniforme_discreta_100,4000,6,2637,0,0.000000,12,1979.97
FF,uniforme_discreta_100,4000,6,2035,0,0.000000,1531,1979.97
BF,uniforme_discreta_100,4000,6,2013,0,0.000000,2503,1979.97
FFD,uniforme_discreta_100,4000,6,1984,0,0.000000,1943,1979.97
BFD,uniforme_discreta_100,4000,6,1984,0,0.000000,2737,1979.97
NF,uniforme_discreta_100,4000,7,2645,0,0.000000,12,1993.74
FF,uniforme_discreta_100,4000,7,2051,0,0.000000,1529,1993.74
BF,uniforme_discreta_100,4000,7,2031,0,0.000000,2515,1993.74
FFD,uniforme_discreta_100,4000,7,2003,0,0.000000,1989,1993.74
BFD,uniforme_discreta_100,4000,7,2003,0,0.000000,2939,1993.74
NF,uniforme_discreta_100,4000,8,2664,0,0.000000,13,1999.83
FF,uniforme_discreta_100,4000,8,2071,0,0.000000,1923,1999.83
BF,uniforme_discreta_100,4000,8,2050,0,0.000000,2669,1999.83
FFD,uniforme_discreta_100,4000,8,2030,0,0.000000,1792,1999.83
BFD,uniforme_discreta_100,4000,8,2030,0,0.000000,3005,1999.83
NF,uniforme_discreta_100,4000,9,2760,0,0.000000,11,2076.88
FF,uniforme_discreta_100,4000,9,2150,0,0.000000,1597,2076.88
BF,uniforme_discreta_100,4000,9,2126,0,0.000000,2762,2076.88
FFD,uniforme_discreta_100,4000,9,2104,0,0.000000,1906,2076.88
BFD,uniforme_discreta_100,4000,9,2104,0,0.000000,3070,2076.88
NF,uniforme_discreta_100,8000,0,5381,0,0.000000,25,4089.5
FF,uniforme_discreta_100,8000,0,4199,0,0.000000,6203,4089.5
BF,uniforme_discreta_100,8000,0,4162,0,0.000000,10062,4089.5
FFD,uniforme_discreta_100,8000,0,4123,0,0.000000,7382,4089.5
BFD,uniforme_discreta_100,8000,0,4123,0,0.000000,11365,4089.5
NF,uniforme_discreta_100,8000,1,5386,0,0.000000,32,4061.36
FF,uniforme_discreta_100,8000,1,4174,0,0.000000,6166,4061.36
BF,uniforme_discreta_100,8000,1,4139,0,0.000000,9926,4061.36
FFD,uniforme_discreta_100,8000,1,4112,0,0.000000,7004,4061.36
BFD,uniforme_discreta_100,8000,1,4112,0,0.000000,11522,4061.36
NF,uniforme_discreta_100,8000,2,5364,0,0.000000,32,4028.65
FF,uniforme_discreta_100,8000,2,4130,0,0.000000,6217,4028.65
BF,uniforme_discreta_100,8000,2,4093,0,0.000000,9642,4028.65
FFD,uniforme_discreta_100,8000,2,4034,0,0.000000,7009,4028.65
BFD,uniforme_discreta_100,8000,2,4034,0,0.000000,10691,4028.65
NF,uniforme_discreta_100,8000,3,5277,0,0.000000,26,3986.87
FF,uniforme_discreta_100,8000,3,4079,0,0.000000,6211,3986.87
BF,uniforme_discreta_100,8000,3,4039,0,0.000000,9671,3986.87
FFD,uniforme_discreta_100,8000,3,3994,0,0.000000,6872,3986.87
BFD,uniforme_discreta_100,8000,3,3994,0,0.000000,10584,3986.87
NF,uniforme_discreta_100,8000,4,5367,0,0.000000,32,4036.21
FF,uniforme_discreta_100,8000,4,4138,0,0.000000,6126,4036.21
BF,uniforme_discreta_100,8000,4,4103,0,0.000000,9829,4036.21
FFD,uniforme_discreta_100,8000,4,4052,0,0.000000,7092,4036.21
BFD,uniforme_discreta_100,8000,4,4052,0,0.000000,10805,4036.21
NF,uniforme_discreta_100,8000,5,5326,0,0.000000,31,4015.55
FF,uniforme_discreta_100,8000,5,4124,0,0.000000,6144,4015.55
BF,uniforme_discreta_100,8000,5,4084,0,0.000000,9833,4015.55
FFD,uniforme_discreta_100,8000,5,4040,0,0.000000,7048,4015.55
BFD,uniforme_discreta_100,8000,5,4040,0,0.000000,11010,4015.55
NF,uniforme_discreta_100,8000,6,5329,0,0.000000,32,4021.17
FF,uniforme_discreta_100,8000,6,4128,0,0.000000,6251,4021.17
BF,uniforme_discreta_100,8000,6,4089,0,0.000000,9636,4021.17
FFD,uniforme_discreta_100,8000,6,4038,0,0.000000,7023,4021.17
BFD,uniforme_discreta_100,8000,6,4038,0,0.000000,10776,4021.17
NF,uniforme_discreta_100,8000,7,5314,0,0.000000,31,4016.32
FF,uniforme_discreta_100,8000,7,4114,0,0.000000,6129,4016.32
BF,uniforme_discreta_100,8000,7,4061,0,0.000000,9448,4016.32
FFD,uniforme_discreta_100,8000,7,4025,0,0.000000,7037,4016.32
BFD,uniforme_discreta_100,8000,7,4025,0,0.000000,11245,4016.32
NF,uniforme_discreta_100,8000,8,5406,0,0.000000,26,4059.68
FF,uniforme_discreta_100,8000,8,4174,0,0.000000,6472,4059.68
BF,uniforme_discreta_100,8000,8,4132,0,0.000000,9290,4059.68
FFD,uniforme_discreta_100,8000,8,4094,0,0.000000,7593,4059.68
BFD,uniforme_discreta_100,8000,8,4094,0,0.000000,11419,4059.68
NF,uniforme_discreta_100,8000,9,5371,0,0.000000,32,4039
FF,uniforme_discreta_100,8000,9,4139,0,0.000000,6179,4039
BF,uniforme_discreta_100,8000,9,4096,0,0.000000,9319,4039
FFD,uniforme_discreta_100,8000,9,4050,0,0.000000,7040,4039
BFD,uniforme_discreta_100,8000,9,4050,0,0.000000,10729,4039
