algoritmo,distribuicao,n,rep,bins,lower_bound,razao_vs_lb,tempo_us,soma_tamanhos
FF,uniforme_discreta_100,16000,2,8179,8024,1.019317,25240,8013.369999999996
BF,uniforme_discreta_100,16000,2,8111,8024,1.010842,47309,8013.369999999996
FFD,uniforme_discreta_100,16000,2,8029,8024,1.000623,31832,8013.369999999996
BFD,uniforme_discreta_100,16000,2,8029,8024,1.000623,70557,8013.369999999996
NF,uniforme_discreta_100,16000,3,10826,8205,1.319439,141,8146.350000000034
FF,uniforme_discreta_100,16000,3,8332,8205,1.015478,25683,8146.350000000034
BF,uniforme_discreta_100,16000,3,8276,8205,1.008653,48634,8146.350000000034
FFD,uniforme_discreta_100,16000,3,8209,8205,1.000488,31011,8146.350000000034
BFD,uniforme_discreta_100,16000,3,8209,8205,1.000488,71615,8146.350000000034
NF,uniforme_discreta_100,16000,4,10715,8088,1.324802,145,8078.739999999982
FF,uniforme_discreta_100,16000,4,8235,8088,1.018175,25420,8078.739999999982
BF,uniforme_discreta_100,16000,4,8159,8088,1.008778,48103,8078.739999999982
FFD,uniforme_discreta_100,16000,4,8096,8088,1.000989,30286,8078.739999999982
BFD,uniforme_discreta_100,16000,4,8096,8088,1.000989,70922,8078.739999999982
NF,uniforme_discreta_100,16000,5,10787,8162,1.321612,139,8121.579999999966
FF,uniforme_discreta_100,16000,5,8292,8162,1.015927,25702,8121.579999999966
BF,uniforme_discreta_100,16000,5,8229,8162,1.008209,48730,8121.579999999966
FFD,uniforme_discreta_100,16000,5,8164,8162,1.000245,31093,8121.579999999966
BFD,uniforme_discreta_100,16000,5,8164,8162,1.000245,71316,8121.579999999966
NF,uniforme_discreta_100,16000,6,10708,8091,1.323446,138,8073.81000000001
FF,uniforme_discreta_100,16000,6,8240,8091,1.018416,25651,8073.81000000001
BF,uniforme_discreta_100,16000,6,8182,8091,1.011247,47997,8073.81000000001
FFD,uniforme_discreta_100,16000,6,8091,8091,1.000000,30759,8073.81000000001
BFD,uniforme_discreta_100,16000,6,8091,8091,1.000000,70862,8073.81000000001
NF,uniforme_discreta_100,16000,7,10715,8077,1.326606,137,8071.689999999996
FF,uniforme_discreta_100,16000,7,8222,8077,1.017952,25493,8071.689999999996
BF,uniforme_discreta_100,16000,7,8144,8077,1.008295,48120,8071.689999999996
FFD,uniforme_discreta_100,16000,7,8082,8077,1.000619,30760,8071.689999999996
BFD,uniforme_discreta_100,16000,7,8082,8077,1.000619,70752,8071.689999999996
NF,uniforme_discreta_100,16000,8,10821,8263,1.309573,141,8163.389999999965
FF,uniforme_discreta_100,16000,8,8372,8263,1.013191,25686,8163.389999999965
BF,uniforme_discreta_100,16000,8,8322,8263,1.007140,49047,8163.389999999965
FFD,uniforme_discreta_100,16000,8,8263,8263,1.000000,31355,8163.389999999965
BFD,uniforme_discreta_100,16000,8,8263,8263,1.000000,71936,8163.389999999965
NF,uniforme_discreta_100,16000,9,10751,8132,1.322061,141,8103.389999999997
FF,uniforme_discreta_100,16000,9,8262,8132,1.015986,25450,8103.389999999997
BF,uniforme_discreta_100,16000,9,8183,8132,1.006272,48454,8103.389999999997
FFD,uniforme_discreta_100,16000,9,8135,8132,1.000369,29554,8103.389999999997
BFD,uniforme_discreta_100,16000,9,8135,8132,1.000369,71154,8103.389999999997
NF,tres_particao,1000,0,467,382,1.222513,4,381.6899999999993
FF,tres_particao,1000,0,432,382,1.130890,133,381.6899999999993
BF,tres_particao,1000,0,432,382,1.130890,175,381.6899999999993
FFD,tres_particao,1000,0,422,382,1.104712,129,381.6899999999993
BFD,tres_particao,1000,0,422,382,1.104712,198,381.6899999999993
NF,tres_particao,1000,1,465,378,1.230159,3,377.60999999999996
FF,tres_particao,1000,1,428,378,1.132275,103,377.60999999999996
BF,tres_particao,1000,1,428,378,1.132275,164,377.60999999999996
FFD,tres_particao,1000,1,417,378,1.103175,135,377.60999999999996
BFD,tres_particao,1000,1,417,378,1.103175,191,377.60999999999996
NF,tres_particao,1000,2,473,381,1.241470,3,380.21999999999974
FF,tres_particao,1000,2,433,381,1.136483,105,380.21999999999974
BF,tres_particao,1000,2,433,381,1.136483,171,380.21999999999974
FFD,tres_particao,1000,2,423,381,1.110236,120,380.21999999999974
BFD,tres_particao,1000,2,423,381,1.110236,196,380.21999999999974
NF,tres_particao,1000,3,475,384,1.236979,3,383.40000000000015
FF,tres_particao,1000,3,439,384,1.143229,106,383.40000000000015
BF,tres_particao,1000,3,436,384,1.135417,167,383.40000000000015
FFD,tres_particao,1000,3,426,384,1.109375,133,383.40000000000015
BFD,tres_particao,1000,3,426,384,1.109375,196,383.40000000000015
NF,tres_particao,1000,4,473,383,1.234987,3,382.3200000000001
FF,tres_particao,1000,4,434,383,1.133159,104,382.3200000000001
BF,tres_particao,1000,4,434,383,1.133159,172,382.3200000000001
FFD,tres_particao,1000,4,422,383,1.101828,118,382.3200000000001
BFD,tres_particao,1000,4,422,383,1.101828,198,382.3200000000001
NF,tres_particao,1000,5,465,380,1.223684,3,379.3499999999996
FF,tres_particao,1000,5,429,380,1.128947,104,379.3499999999996
BF,tres_particao,1000,5,430,380,1.131579,169,379.3499999999996
FFD,tres_particao,1000,5,420,380,1.105263,119,379.3499999999996
BFD,tres_particao,1000,5,420,380,1.105263,194,379.3499999999996
NF,tres_particao,1000,6,469,381,1.230971,3,380.2900000000001
FF,tres_particao,1000,6,432,381,1.133858,106,380.2900000000001
BF,tres_particao,1000,6,432,381,1.133858,169,380.2900000000001
FFD,tres_particao,1000,6,422,381,1.107612,127,380.2900000000001
BFD,tres_particao,1000,6,422,381,1.107612,190,380.2900000000001
NF,tres_particao,1000,7,469,380,1.234211,3,379.6699999999995
FF,tres_particao,1000,7,428,380,1.126316,124,379.6699999999995
BF,tres_particao,1000,7,429,380,1.128947,167,379.6699999999995
FFD,tres_particao,1000,7,418,380,1.100000,117,379.6699999999995
BFD,tres_particao,1000,7,418,380,1.100000,190,379.6699999999995
NF,tres_particao,1000,8,470,380,1.236842,3,379.8999999999993
FF,tres_particao,1000,8,427,380,1.123684,103,379.8999999999993
BF,tres_particao,1000,8,427,380,1.123684,163,379.8999999999993
FFD,tres_particao,1000,8,420,380,1.105263,129,379.8999999999993
BFD,tres_particao,1000,8,420,380,1.105263,194,379.8999999999993
NF,tres_particao,1000,9,472,381,1.238845,3,380.2899999999999
FF,tres_particao,1000,9,432,381,1.133858,104,380.2899999999999
BF,tres_particao,1000,9,429,381,1.125984,167,380.2899999999999
FFD,tres_particao,1000,9,421,381,1.104987,117,380.2899999999999
BFD,tres_particao,1000,9,421,381,1.104987,194,380.2899999999999
NF,tres_particao,2000,0,942,763,1.234600,5,762.7600000000003
FF,tres_particao,2000,0,864,763,1.132372,390,762.7600000000003
BF,tres_particao,2000,0,864,763,1.132372,652,762.7600000000003
FFD,tres_particao,2000,0,844,763,1.106160,453,762.7600000000003
BFD,tres_particao,2000,0,844,763,1.106160,735,762.7600000000003
NF,tres_particao,2000,1,938,759,1.235837,6,758.2999999999984
FF,tres_particao,2000,1,861,759,1.134387,431,758.2999999999984
BF,tres_particao,2000,1,860,759,1.133070,644,758.2999999999984
FFD,tres_particao,2000,1,841,759,1.108037,432,758.2999999999984
BFD,tres_particao,2000,1,841,759,1.108037,734,758.2999999999984
NF,tres_particao,2000,2,938,761,1.232589,5,760.1099999999997
FF,tres_particao,2000,2,861,761,1.131406,390,760.1099999999997
BF,tres_particao,2000,2,862,761,1.132720,637,760.1099999999997
FFD,tres_particao,2000,2,840,761,1.103811,434,760.1099999999997
BFD,tres_particao,2000,2,840,761,1.103811,733,760.1099999999997
NF,tres_particao,2000,3,949,762,1.245407,5,761.6199999999985
FF,tres_particao,2000,3,865,762,1.135171,443,761.6199999999985
BF,tres_particao,2000,3,864,762,1.133858,652,761.6199999999985
FFD,tres_particao,2000,3,840,762,1.102362,431,761.6199999999985
BFD,tres_particao,2000,3,840,762,1.102362,733,761.6199999999985
NF,tres_particao,2000,4,943,766,1.231070,5,765.2200000000013
FF,tres_particao,2000,4,868,766,1.133159,393,765.2200000000013
BF,tres_particao,2000,4,867,766,1.131854,655,765.2200000000013
FFD,tres_particao,2000,4,845,766,1.103133,438,765.2200000000013
BFD,tres_particao,2000,4,845,766,1.103133,738,765.2200000000013
NF,tres_particao,2000,5,945,763,1.238532,5,762.42
FF,tres_particao,2000,5,862,763,1.129751,427,762.42
BF,tres_particao,2000,5,858,763,1.124509,649,762.42
FFD,tres_particao,2000,5,842,763,1.103539,465,762.42
BFD,tres_particao,2000,5,842,763,1.103539,733,762.42
NF,tres_particao,2000,6,938,753,1.245684,5,752.9399999999999
FF,tres_particao,2000,6,854,753,1.134130,388,752.9399999999999
BF,tres_particao,2000,6,854,753,1.134130,643,752.9399999999999
FFD,tres_particao,2000,6,834,753,1.107570,459,752.9399999999999
BFD,tres_particao,2000,6,834,753,1.107570,728,752.9399999999999
NF,tres_particao,2000,7,946,768,1.231771,5,767.5200000000018
FF,tres_particao,2000,7,869,768,1.131510,420,767.5200000000018
BF,tres_particao,2000,7,869,768,1.131510,662,767.5200000000018
FFD,tres_particao,2000,7,845,768,1.100260,467,767.5200000000018
BFD,tres_particao,2000,7,845,768,1.100260,719,767.5200000000018
NF,tres_particao,2000,8,938,759,1.235837,5,758.9900000000002
FF,tres_particao,2000,8,861,759,1.134387,390,758.9900000000002
BF,tres_particao,2000,8,860,759,1.133070,649,758.9900000000002
FFD,tres_particao,2000,8,838,759,1.104084,476,758.9900000000002
BFD,tres_particao,2000,8,838,759,1.104084,715,758.9900000000002
NF,tres_particao,2000,9,933,753,1.239044,6,752.7199999999989
FF,tres_particao,2000,9,853,753,1.132802,402,752.7199999999989
BF,tres_particao,2000,9,853,753,1.132802,649,752.7199999999989
FFD,tres_particao,2000,9,835,753,1.108898,469,752.7199999999989
BFD,tres_particao,2000,9,835,753,1.108898,728,752.7199999999989
NF,tres_particao,4000,0,1884,1525,1.235410,10,1524.010000000002
FF,tres_particao,4000,0,1726,1525,1.131803,1492,1524.010000000002
BF,tres_particao,4000,0,1728,1525,1.133115,2579,1524.010000000002
FFD,tres_particao,4000,0,1689,1525,1.107541,1825,1524.010000000002
BFD,tres_particao,4000,0,1689,1525,1.107541,2835,1524.010000000002
NF,tres_particao,4000,1,1878,1521,1.234714,10,1520.88
FF,tres_particao,4000,1,1722,1521,1.132150,1536,1520.88
BF,tres_particao,4000,1,1723,1521,1.132807,2551,1520.88
FFD,tres_particao,4000,1,1682,1521,1.105851,1755,1520.88
BFD,tres_particao,4000,1,1682,1521,1.105851,2822,1520.88
NF,tres_particao,4000,2,1877,1516,1.238127,11,1515.4599999999984
FF,tres_particao,4000,2,1716,1516,1.131926,1505,1515.4599999999984
BF,tres_particao,4000,2,1715,1516,1.131266,2542,1515.4599999999984
FFD,tres_particao,4000,2,1671,1516,1.102243,1824,1515.4599999999984
BFD,tres_particao,4000,2,1671,1516,1.102243,2845,1515.4599999999984
NF,tres_particao,4000,3,1878,1523,1.233093,10,1522.7700000000023
FF,tres_particao,4000,3,1724,1523,1.131976,1534,1522.7700000000023
BF,tres_particao,4000,3,1724,1523,1.131976,2534,1522.7700000000023
FFD,tres_particao,4000,3,1685,1523,1.106369,1806,1522.7700000000023
BFD,tres_particao,4000,3,1685,1523,1.106369,2799,1522.7700000000023
NF,tres_particao,4000,4,1878,1522,1.233903,10,1521.500000000005
FF,tres_particao,4000,4,1723,1522,1.132063,1496,1521.500000000005
BF,tres_particao,4000,4,1722,1522,1.131406,2522,1521.500000000005
FFD,tres_particao,4000,4,1684,1522,1.106439,1795,1521.500000000005
BFD,tres_particao,4000,4,1684,1522,1.106439,2892,1521.500000000005
NF,tres_particao,4000,5,1871,1517,1.233355,10,1516.1000000000001
FF,tres_particao,4000,5,1714,1517,1.129862,1484,1516.1000000000001
BF,tres_particao,4000,5,1716,1517,1.131180,2519,1516.1000000000001
FFD,tres_particao,4000,5,1677,1517,1.105471,1866,1516.1000000000001
BFD,tres_particao,4000,5,1677,1517,1.105471,2837,1516.1000000000001
NF,tres_particao,4000,6,1873,1514,1.237120,10,1513.8699999999976
FF,tres_particao,4000,6,1716,1514,1.133421,1524,1513.8699999999976
BF,tres_particao,4000,6,1713,1514,1.131440,2517,1513.8699999999976
FFD,tres_particao,4000,6,1671,1514,1.103699,1752,1513.8699999999976
BFD,tres_particao,4000,6,1671,1514,1.103699,2844,1513.8699999999976
NF,tres_particao,4000,7,1878,1517,1.237970,10,1516.0399999999993
FF,tres_particao,4000,7,1719,1517,1.133158,1507,1516.0399999999993
BF,tres_particao,4000,7,1716,1517,1.131180,2511,1516.0399999999993
FFD,tres_particao,4000,7,1676,1517,1.104812,1713,1516.0399999999993
BFD,tres_particao,4000,7,1676,1517,1.104812,2857,1516.0399999999993
NF,tres_particao,4000,8,1873,1519,1.233048,10,1518.6800000000032
FF,tres_particao,4000,8,1723,1519,1.134299,1485,1518.6800000000032
BF,tres_particao,4000,8,1723,1519,1.134299,2480,1518.6800000000032
FFD,tres_particao,4000,8,1683,1519,1.107966,1688,1518.6800000000032
BFD,tres_particao,4000,8,1683,1519,1.107966,2815,1518.6800000000032
NF,tres_particao,4000,9,1886,1532,1.231070,11,1531.350000000002
FF,tres_particao,4000,9,1738,1532,1.134465,1546,1531.350000000002
BF,tres_particao,4000,9,1736,1532,1.133159,2542,1531.350000000002
FFD,tres_particao,4000,9,1690,1532,1.103133,1760,1531.350000000002
BFD,tres_particao,4000,9,1690,1532,1.103133,2850,1531.350000000002
NF,tres_particao,8000,0,3771,3060,1.232353,20,3059.709999999999
FF,tres_particao,8000,0,3462,3060,1.131373,5847,3059.709999999999
BF,tres_particao,8000,0,3463,3060,1.131699,10046,3059.709999999999
FFD,tres_particao,8000,0,3383,3060,1.105556,6464,3059.709999999999
BFD,tres_particao,8000,0,3383,3060,1.105556,11204,3059.709999999999
NF,tres_particao,8000,1,3752,3034,1.236651,19,3033.91
FF,tres_particao,8000,1,3433,3034,1.131510,5822,3033.91
BF,tres_particao,8000,1,3435,3034,1.132169,9895,3033.91
FFD,tres_particao,8000,1,3360,3034,1.107449,6789,3033.91
BFD,tres_particao,8000,1,3360,3034,1.107449,11184,3033.91
NF,tres_particao,8000,2,3759,3041,1.236107,19,3040.9000000000115
FF,tres_particao,8000,2,3441,3041,1.131536,5842,3040.9000000000115
BF,tres_particao,8000,2,3444,3041,1.132522,9977,3040.9000000000115
FFD,tres_particao,8000,2,3359,3041,1.104571,6530,3040.9000000000115
BFD,tres_particao,8000,2,3359,3041,1.104571,11105,3040.9000000000115
NF,tres_particao,8000,3,3738,3033,1.232443,20,3032.6300000000233
FF,tres_particao,8000,3,3434,3033,1.132212,5908,3032.6300000000233
BF,tres_particao,8000,3,3435,3033,1.132542,9999,3032.6300000000233
FFD,tres_particao,8000,3,3358,3033,1.107155,6921,3032.6300000000233
BFD,tres_particao,8000,3,3358,3033,1.107155,11177,3032.6300000000233
NF,tres_particao,8000,4,3758,3042,1.235371,20,3041.289999999995
FF,tres_particao,8000,4,3444,3042,1.132150,5813,3041.289999999995
BF,tres_particao,8000,4,3442,3042,1.131492,10012,3041.289999999995
FFD,tres_particao,8000,4,3352,3042,1.101907,6549,3041.289999999995
BFD,tres_particao,8000,4,3352,3042,1.101907,11181,3041.289999999995
NF,tres_particao,8000,5,3748,3035,1.234926,20,3034.9499999999935
FF,tres_particao,8000,5,3449,3035,1.136409,5828,3034.9499999999935
BF,tres_particao,8000,5,3444,3035,1.134761,9948,3034.9499999999935
FFD,tres_particao,8000,5,3360,3035,1.107084,6803,3034.9499999999935
BFD,tres_particao,8000,5,3360,3035,1.107084,11161,3034.9499999999935
NF,tres_particao,8000,6,3767,3042,1.238330,19,3041.039999999997
FF,tres_particao,8000,6,3433,3042,1.128534,5807,3041.039999999997
BF,tres_particao,8000,6,3436,3042,1.129520,9964,3041.039999999997
FFD,tres_particao,8000,6,3352,3042,1.101907,6850,3041.039999999997
BFD,tres_particao,8000,6,3352,3042,1.101907,11027,3041.039999999997
NF,tres_particao,8000,7,3761,3036,1.238801,20,3035.909999999995
FF,tres_particao,8000,7,3438,3036,1.132411,5813,3035.909999999995
BF,tres_particao,8000,7,3434,3036,1.131094,9991,3035.909999999995
FFD,tres_particao,8000,7,3354,3036,1.104743,6506,3035.909999999995
BFD,tres_particao,8000,7,3354,3036,1.104743,11084,3035.909999999995
NF,tres_particao,8000,8,3771,3043,1.239238,19,3042.1199999999994
FF,tres_particao,8000,8,3449,3043,1.133421,5836,3042.1199999999994
BF,tres_particao,8000,8,3446,3043,1.132435,10026,3042.1199999999994
FFD,tres_particao,8000,8,3362,3043,1.104831,6767,3042.1199999999994
BFD,tres_particao,8000,8,3362,3043,1.104831,11090,3042.1199999999994
NF,tres_particao,8000,9,3750,3033,1.236400,19,3032.1800000000007
FF,tres_particao,8000,9,3426,3033,1.129575,5812,3032.1800000000007
BF,tres_particao,8000,9,3430,3033,1.130894,9949,3032.1800000000007
FFD,tres_particao,8000,9,3350,3033,1.104517,6875,3032.1800000000007
BFD,tres_particao,8000,9,3350,3033,1.104517,11051,3032.1800000000007
NF,tres_particao,16000,0,7510,6083,1.234588,60,6082.360000000023
FF,tres_particao,16000,0,6885,6083,1.131843,23142,6082.360000000023
BF,tres_particao,16000,0,6885,6083,1.131843,40301,6082.360000000023
FFD,tres_particao,16000,0,6724,6083,1.105376,26153,6082.360000000023
BFD,tres_particao,16000,0,6724,6083,1.105376,44674,6082.360000000023
NF,tres_particao,16000,1,7500,6074,1.234771,57,6073.559999999971
FF,tres_particao,16000,1,6866,6074,1.130392,23057,6073.559999999971
BF,tres_particao,16000,1,6868,6074,1.130721,40089,6073.559999999971
FFD,tres_particao,16000,1,6713,6074,1.105203,26144,6073.559999999971
BFD,tres_particao,16000,1,6713,6074,1.105203,44421,6073.559999999971
NF,tres_particao,16000,2,7508,6068,1.237310,56,6067.520000000006
FF,tres_particao,16000,2,6858,6068,1.130191,23316,6067.520000000006
BF,tres_particao,16000,2,6859,6068,1.130356,39368,6067.520000000006
FFD,tres_particao,16000,2,6709,6068,1.105636,26697,6067.520000000006
BFD,tres_particao,16000,2,6709,6068,1.105636,44253,6067.520000000006
NF,tres_particao,16000,3,7517,6090,1.234319,56,6089.369999999999
FF,tres_particao,16000,3,6891,6090,1.131527,23084,6089.369999999999
BF,tres_particao,16000,3,6892,6090,1.131691,39542,6089.369999999999
FFD,tres_particao,16000,3,6727,6090,1.104598,26118,6089.369999999999
BFD,tres_particao,16000,3,6727,6090,1.104598,44338,6089.369999999999
NF,tres_particao,16000,4,7501,6073,1.235139,60,6072.48000000004
FF,tres_particao,16000,4,6865,6073,1.130413,22982,6072.48000000004
BF,tres_particao,16000,4,6865,6073,1.130413,39839,6072.48000000004
FFD,tres_particao,16000,4,6717,6073,1.106043,26314,6072.48000000004
BFD,tres_particao,16000,4,6717,6073,1.106043,44219,6072.48000000004
NF,tres_particao,16000,5,7519,6095,1.233634,56,6094.460000000003
FF,tres_particao,16000,5,6894,6095,1.131091,23136,6094.460000000003
BF,tres_particao,16000,5,6891,6095,1.130599,41587,6094.460000000003
FFD,tres_particao,16000,5,6734,6095,1.104840,25974,6094.460000000003
BFD,tres_particao,16000,5,6734,6095,1.104840,44571,6094.460000000003
NF,tres_particao,16000,6,7498,6075,1.234239,61,6074.600000000012
FF,tres_particao,16000,6,6875,6075,1.131687,23098,6074.600000000012
BF,tres_particao,16000,6,6877,6075,1.132016,40146,6074.600000000012
FFD,tres_particao,16000,6,6718,6075,1.105844,25951,6074.600000000012
BFD,tres_particao,16000,6,6718,6075,1.105844,44665,6074.600000000012
NF,tres_particao,16000,7,7523,6085,1.236319,59,6084.309999999998
FF,tres_particao,16000,7,6889,6085,1.132128,23129,6084.309999999998
BF,tres_particao,16000,7,6886,6085,1.131635,40143,6084.309999999998
FFD,tres_particao,16000,7,6720,6085,1.104355,26339,6084.309999999998
BFD,tres_particao,16000,7,6720,6085,1.104355,44530,6084.309999999998
NF,tres_particao,16000,8,7545,6103,1.236277,60,6102.5499999999765
FF,tres_particao,16000,8,6907,6103,1.131738,23171,6102.5499999999765
BF,tres_particao,16000,8,6905,6103,1.131411,40137,6102.5499999999765
FFD,tres_particao,16000,8,6757,6103,1.107160,25717,6102.5499999999765
BFD,tres_particao,16000,8,6757,6103,1.107160,44848,6102.5499999999765
NF,tres_particao,16000,9,7521,6087,1.235584,59,6086.670000000015
FF,tres_particao,16000,9,6882,6087,1.130606,23140,6086.670000000015
BF,tres_particao,16000,9,6880,6087,1.130278,40119,6086.670000000015
FFD,tres_particao,16000,9,6732,6087,1.105964,26325,6086.670000000015
BFD,tres_particao,16000,9,6732,6087,1.105964,44562,6086.670000000015
NF,falkenauer_u120,1000,0,364,304,1.197368,5,303.60999999999984
FF,falkenauer_u120,1000,0,313,304,1.029605,85,303.60999999999984
BF,falkenauer_u120,1000,0,314,304,1.032895,130,303.60999999999984
FFD,falkenauer_u120,1000,0,308,304,1.013158,105,303.60999999999984
BFD,falkenauer_u120,1000,0,308,304,1.013158,177,303.60999999999984
NF,falkenauer_u120,1000,1,348,293,1.187713,5,292.5099999999998
FF,falkenauer_u120,1000,1,303,293,1.034130,77,292.5099999999998
BF,falkenauer_u120,1000,1,303,293,1.034130,122,292.5099999999998
FFD,falkenauer_u120,1000,1,297,293,1.013652,100,292.5099999999998
BFD,falkenauer_u120,1000,1,297,293,1.013652,172,292.5099999999998
NF,falkenauer_u120,1000,2,349,295,1.183051,4,294.16000000000014
FF,falkenauer_u120,1000,2,304,295,1.030508,78,294.16000000000014
BF,falkenauer_u120,1000,2,303,295,1.027119,126,294.16000000000014
FFD,falkenauer_u120,1000,2,299,295,1.013559,100,294.16000000000014
BFD,falkenauer_u120,1000,2,299,295,1.013559,170,294.16000000000014
NF,falkenauer_u120,1000,3,363,305,1.190164,4,304.2500000000001
FF,falkenauer_u120,1000,3,315,305,1.032787,81,304.2500000000001
BF,falkenauer_u120,1000,3,314,305,1.029508,127,304.2500000000001
FFD,falkenauer_u120,1000,3,309,305,1.013115,116,304.2500000000001
BFD,falkenauer_u120,1000,3,309,305,1.013115,176,304.2500000000001
NF,falkenauer_u120,1000,4,360,299,1.204013,5,298.9399999999999
FF,falkenauer_u120,1000,4,310,299,1.036789,79,298.9399999999999
BF,falkenauer_u120,1000,4,309,299,1.033445,128,298.9399999999999
FFD,falkenauer_u120,1000,4,304,299,1.016722,103,298.9399999999999
BFD,falkenauer_u120,1000,4,304,299,1.016722,169,298.9399999999999
NF,falkenauer_u120,1000,5,364,302,1.205298,7,301.71
FF,falkenauer_u120,1000,5,313,302,1.036424,79,301.71
BF,falkenauer_u120,1000,5,312,302,1.033113,128,301.71
FFD,falkenauer_u120,1000,5,307,302,1.016556,102,301.71
BFD,falkenauer_u120,1000,5,307,302,1.016556,178,301.71
NF,falkenauer_u120,1000,6,359,300,1.196667,5,299.47000000000014
FF,falkenauer_u120,1000,6,312,300,1.040000,79,299.47000000000014
BF,falkenauer_u120,1000,6,310,300,1.033333,126,299.47000000000014
FFD,falkenauer_u120,1000,6,304,300,1.013333,102,299.47000000000014
BFD,falkenauer_u120,1000,6,304,300,1.013333,173,299.47000000000014
NF,falkenauer_u120,1000,7,352,296,1.189189,5,295.11000000000047
FF,falkenauer_u120,1000,7,305,296,1.030405,79,295.11000000000047
BF,falkenauer_u120,1000,7,306,296,1.033784,126,295.11000000000047
FFD,falkenauer_u120,1000,7,300,296,1.013514,102,295.11000000000047
BFD,falkenauer_u120,1000,7,300,296,1.013514,168,295.11000000000047
NF,falkenauer_u120,1000,8,359,300,1.196667,4,299.07
FF,falkenauer_u120,1000,8,309,300,1.030000,79,299.07
BF,falkenauer_u120,1000,8,308,300,1.026667,128,299.07
FFD,falkenauer_u120,1000,8,304,300,1.013333,99,299.07
BFD,falkenauer_u120,1000,8,304,300,1.013333,173,299.07
NF,falkenauer_u120,1000,9,357,299,1.193980,5,298.97
FF,falkenauer_u120,1000,9,310,299,1.036789,79,298.97
BF,falkenauer_u120,1000,9,310,299,1.036789,128,298.97
FFD,falkenauer_u120,1000,9,305,299,1.020067,99,298.97
BFD,falkenauer_u120,1000,9,305,299,1.020067,172,298.97
NF,falkenauer_u120,2000,0,730,605,1.206612,9,604.910000000001
FF,falkenauer_u120,2000,0,625,605,1.033058,293,604.910000000001
BF,falkenauer_u120,2000,0,626,605,1.034711,484,604.910000000001
FFD,falkenauer_u120,2000,0,614,605,1.014876,379,604.910000000001
BFD,falkenauer_u120,2000,0,614,605,1.014876,620,604.910000000001
NF,falkenauer_u120,2000,1,722,604,1.195364,9,603.6900000000009
FF,falkenauer_u120,2000,1,622,604,1.029801,301,603.6900000000009
BF,falkenauer_u120,2000,1,624,604,1.033113,488,603.6900000000009
FFD,falkenauer_u120,2000,1,612,604,1.013245,350,603.6900000000009
BFD,falkenauer_u120,2000,1,612,604,1.013245,634,603.6900000000009
NF,falkenauer_u120,2000,2,720,597,1.206030,9,596.99
FF,falkenauer_u120,2000,2,617,597,1.033501,284,596.99
BF,falkenauer_u120,2000,2,616,597,1.031826,474,596.99
FFD,falkenauer_u120,2000,2,606,597,1.015075,368,596.99
BFD,falkenauer_u120,2000,2,606,597,1.015075,628,596.99
NF,falkenauer_u120,2000,3,719,602,1.194352,9,601.6500000000024
FF,falkenauer_u120,2000,3,624,602,1.036545,293,601.6500000000024
BF,falkenauer_u120,2000,3,623,602,1.034884,481,601.6500000000024
FFD,falkenauer_u120,2000,3,611,602,1.014950,375,601.6500000000024
BFD,falkenauer_u120,2000,3,611,602,1.014950,630,601.6500000000024
NF,falkenauer_u120,2000,4,717,603,1.189055,9,602.3000000000018
FF,falkenauer_u120,2000,4,622,603,1.031509,292,602.3000000000018
BF,falkenauer_u120,2000,4,621,603,1.029851,482,602.3000000000018
FFD,falkenauer_u120,2000,4,611,603,1.013267,374,602.3000000000018
BFD,falkenauer_u120,2000,4,611,603,1.013267,634,602.3000000000018
NF,falkenauer_u120,2000,5,712,594,1.198653,9,593.990000000001
FF,falkenauer_u120,2000,5,614,594,1.033670,286,593.990000000001
BF,falkenauer_u120,2000,5,613,594,1.031987,478,593.990000000001
FFD,falkenauer_u120,2000,5,603,594,1.015152,384,593.990000000001
BFD,falkenauer_u120,2000,5,603,594,1.015152,610,593.990000000001
NF,falkenauer_u120,2000,6,707,592,1.194257,9,591.430000000002
FF,falkenauer_u120,2000,6,612,592,1.033784,287,591.430000000002
BF,falkenauer_u120,2000,6,612,592,1.033784,471,591.430000000002
FFD,falkenauer_u120,2000,6,600,592,1.013514,365,591.430000000002
BFD,falkenauer_u120,2000,6,600,592,1.013514,623,591.430000000002
NF,falkenauer_u120,2000,7,729,606,1.202970,9,605.5100000000019
FF,falkenauer_u120,2000,7,626,606,1.033003,315,605.5100000000019
BF,falkenauer_u120,2000,7,626,606,1.033003,491,605.5100000000019
FFD,falkenauer_u120,2000,7,615,606,1.014851,381,605.5100000000019
BFD,falkenauer_u120,2000,7,615,606,1.014851,642,605.5100000000019
NF,falkenauer_u120,2000,8,716,602,1.189369,8,601.1300000000011
FF,falkenauer_u120,2000,8,621,602,1.031561,286,601.1300000000011
BF,falkenauer_u120,2000,8,619,602,1.028239,467,601.1300000000011
FFD,falkenauer_u120,2000,8,610,602,1.013289,382,601.1300000000011
BFD,falkenauer_u120,2000,8,610,602,1.013289,617,601.1300000000011
NF,falkenauer_u120,2000,9,705,588,1.198980,9,587.8300000000027
FF,falkenauer_u120,2000,9,607,588,1.032313,287,587.8300000000027
BF,falkenauer_u120,2000,9,607,588,1.032313,462,587.8300000000027
FFD,falkenauer_u120,2000,9,597,588,1.015306,378,587.8300000000027
BFD,falkenauer_u120,2000,9,597,588,1.015306,606,587.8300000000027
